obj1_feature_1,obj2_feature_1,obj1_feature_2,obj2_feature_2,obj1_feature_3,obj2_feature_3,obj1_feature_4,obj2_feature_4,obj1_feature_5,obj2_feature_5,obj1_feature_6,obj2_feature_6,obj1_feature_7,obj2_feature_7,obj1_feature_8,obj2_feature_8,collision
1,0,9,9,0.020225674138998895,0.32495437285534723,1,1,2,3,0.2149386108259247,0.007632964009501753,1,0,5,10,1
0,1,8,9,0.626292628491478,0.4103963961979694,1,0,2,7,0.9121936839086175,0.6027181208809999,1,1,4,7,0
1,0,4,8,0.0298779200371162,0.41276820465099895,0,1,5,9,0.5040549610791862,0.914389171424505,0,0,7,4,0
0,1,6,8,0.7874213973479429,0.853236352463536,1,0,10,3,0.3682605988440799,0.29220007556211325,0,0,6,4,0
0,0,3,7,0.6643499281247002,0.15129527993337455,1,1,1,8,0.6641940081157319,0.4615912749675184,1,1,3,4,0
1,1,5,8,0.6220007083009298,0.7862146050293104,0,1,7,8,0.4966065591528378,0.8759461010612657,1,1,8,9,1
1,0,3,6,0.9438387211069785,0.8907258603365943,1,0,4,5,0.4911537033185286,0.5272470759840452,0,1,6,2,1
0,1,4,9,0.09607142998687923,0.5210416152897432,0,1,4,2,0.57894917963891,0.5839625990332926,1,0,6,9,0
0,1,4,2,0.9928210011700168,0.6733025615481143,1,1,3,8,0.26124796934471217,0.3860626669795998,1,1,8,4,1
0,0,4,9,0.7257357120395271,0.7030789558404565,0,0,2,6,0.2064184100586448,0.6627477227564237,0,0,8,9,0
0,1,2,10,0.04997825903917874,0.2408023279801319,0,1,4,9,0.763666964484207,0.3539388714528764,1,1,8,5,0
1,1,9,8,0.21709034762923618,0.9226682937714951,1,0,4,4,0.3363387891152624,0.41758299753328476,1,1,7,7,1
1,0,2,3,0.7446007155100136,0.9062309389978493,1,0,10,4,0.9943133377833899,0.270777780759174,0,0,9,1,1
0,1,7,7,0.861665390017463,0.7700912914502943,1,0,6,10,0.24381813492856264,0.3048831148699631,1,0,4,10,0
1,0,4,9,0.14424909360966354,0.6922591201639037,0,1,4,9,0.4502028376327837,0.9841556859966825,0,0,3,6,0
0,1,9,10,0.8657055445061693,0.4858301461060949,1,1,5,2,0.8253799463979353,0.27241023339560044,1,0,1,2,0
0,0,4,3,0.015211113291573986,0.5725808725513836,1,1,4,5,0.8688547660547313,0.3838683141185413,0,0,8,7,0
0,0,4,6,0.6405473797585526,0.9554095986722901,0,1,7,3,0.4504389595400502,0.9241870873097424,0,0,10,7,0
1,0,4,5,0.713828500830552,0.7848107951802111,1,0,6,4,0.28614502225085714,0.7869844087288745,1,1,3,7,0
1,1,6,3,0.7690287250971791,0.834930025627385,1,1,2,3,0.875407514013736,0.8598357177724828,1,0,7,9,1
0,0,1,7,0.011840737184173777,0.7878191821865804,1,0,6,4,0.16427593132786156,0.5804737210167992,0,1,5,1,0
1,0,2,2,0.383432252882386,0.2572679742672216,1,1,2,10,0.05234088553186922,0.1781281261562233,0,1,8,1,0
0,0,4,2,0.07513324293233559,0.04819398326220614,0,0,1,10,0.41073544026437125,0.4732082811472217,0,1,10,10,1
0,0,7,3,0.44564388459671245,0.6546577724823468,1,0,8,9,0.5409210796317477,0.1712261376681845,1,0,3,10,0
1,1,2,3,0.8203149881140042,0.8755159150610538,0,0,7,1,0.8260636781156471,0.4899728169254731,0,1,7,1,1
1,0,8,5,0.49605963312956436,0.4066987598299645,0,0,8,6,0.8509247917596553,0.8571227704150189,0,0,6,10,0
0,0,9,1,0.08120780791874394,0.061118820690443165,0,1,4,6,0.11857220407834645,0.03846271764162723,1,0,2,4,1
0,0,2,8,0.2990102873701741,0.5611348447365704,1,1,10,2,0.6508350525341474,0.8972947092706217,1,0,5,6,0
0,1,4,1,0.3373726708440232,0.3516164301759195,1,0,4,8,0.13227008137071927,0.764760982830654,1,1,8,5,0
1,1,2,7,0.030399425268011426,0.9372759520803334,1,0,7,2,0.5358348077161907,0.1476167220866621,1,1,9,4,1
0,1,6,1,0.456898382729213,0.7972089963586024,0,0,6,4,0.740476704926696,0.9383208638360218,0,0,7,5,0
1,1,5,8,0.24651036250881952,0.4492073663102646,0,1,5,7,0.5395197414703341,0.3385058876729964,1,0,7,7,0
1,1,6,7,0.2704416201977816,0.1393592630489151,0,0,4,9,0.9601111501359171,0.6132989468344707,0,0,5,2,0
0,1,10,9,0.5528700247909226,0.8985259301237275,0,0,8,9,0.9684338859178337,0.48486570600119994,0,1,7,2,1
0,1,7,2,0.3692465305839211,0.6850294222461272,1,0,6,6,0.46202369779331587,0.7126894702628112,0,1,3,9,1
1,1,1,10,0.16758890616340916,0.9071346418058224,0,1,10,2,0.6175348488767979,0.8856284393287606,0,0,1,7,1
0,0,3,6,0.15652591876057098,0.27253251423138636,0,0,6,8,0.3418162262386114,0.13353495183684194,0,1,9,7,1
0,0,7,10,0.7664934707478023,0.8461956465513428,1,0,4,8,0.7041793155967012,0.9748547315966202,0,0,5,10,0
0,0,8,3,0.5447546760752694,0.5983947318607089,0,1,10,6,0.14219211133085496,0.20084278304407144,1,1,9,2,1
1,1,4,1,0.18521535572203984,0.04941364836201656,0,0,1,4,0.617708454719247,0.23131775214236783,0,0,5,8,1
0,0,2,8,0.32173829465606996,0.7286084064397539,1,0,6,8,0.3571977884356443,0.7096129538711227,1,1,6,6,1
1,1,6,9,0.34439598740574373,0.5689696165583434,1,0,7,8,0.6185083044016544,0.30391065361075775,1,1,2,9,1
0,1,7,7,0.2781054263104903,0.029625171394978667,0,0,7,10,0.7086051386715247,0.6369841827328991,1,0,8,9,0
1,0,6,9,0.7223762284814027,0.0772156229630504,0,0,9,5,0.5486603479011664,0.3801097663457288,1,1,2,2,1
0,0,7,2,0.09347985206459664,0.2564972911366211,0,1,3,3,0.28084122701938996,0.48337167896440103,1,0,4,3,0
0,0,6,4,0.9556127193946881,0.803331027938205,1,0,8,2,0.2574031584227041,0.8570603183913135,1,1,4,4,1
0,0,8,2,0.042061542053458356,0.6668303074883187,1,1,7,9,0.8182161169622088,0.19025938408406895,0,0,3,5,1
0,0,7,5,0.6291754269762679,0.3984889792694759,0,1,4,1,0.2507266125906984,0.5895566554763801,0,1,3,1,0
0,1,2,5,0.8936159717587561,0.7329535412045952,0,0,4,9,0.32558559545444765,0.8820251083258687,0,1,5,3,0
0,1,10,9,0.4890288433220459,0.7652523093917392,0,0,4,3,0.7451689007103159,0.7161367414428115,0,1,10,8,1
1,1,9,5,0.7495464792728175,0.5757406693842265,1,0,4,1,0.09916113455463782,0.8998243990080932,0,0,4,2,1
0,1,1,3,0.8129651894672328,0.9330277534864856,0,0,5,1,0.3468781692288828,0.31692846507145267,0,0,5,7,1
1,0,5,6,0.34053060823769454,0.8804573023528383,1,0,6,7,0.2627364914100596,0.34122628834235846,0,0,10,6,0
0,1,10,9,0.5698480161343112,0.27062466461529977,1,0,10,9,0.29211702292254427,0.13323286219680153,1,1,1,2,1
1,1,6,1,0.8951252282740783,0.5359401541065211,0,0,5,8,0.7556846507699856,0.2113518067159561,1,1,6,5,0
1,0,7,8,0.3894274516166698,0.8097099136974368,0,0,2,1,0.04806747632537334,0.564952786585523,0,1,5,7,1
1,0,6,4,0.27368605572159566,0.8701213101443104,0,1,9,3,0.359470778144108,0.14147781991776776,0,1,7,4,0
0,1,5,8,0.9109706242621411,0.7151451481073994,1,0,2,2,0.6782942676999483,0.8440476458945608,1,1,6,4,1
0,0,1,8,0.14770468744432652,0.14095821872000247,0,1,2,4,0.17101693661575568,0.23486725311311452,1,0,5,1,1
0,0,8,3,0.5359643963349806,0.12816237786989104,1,1,9,10,0.2334345077385669,0.8274460428639376,1,1,3,1,1
1,1,4,5,0.8490958225111686,0.05834329596951049,0,1,7,8,0.7816229980926565,0.9363666584525607,0,0,3,5,1
1,1,3,3,0.9222036412753851,0.20586761361964367,0,0,9,4,0.21216522728422216,0.028417745126700034,1,0,2,1,1
1,1,9,1,0.7896295867651925,0.6561753390614994,1,1,9,1,0.1500546164728751,0.9220359370399923,1,0,8,6,0
0,1,9,9,0.7046782242491059,0.18197252047564816,0,0,8,3,0.4726174727273621,0.5322836198587569,1,0,7,1,0
0,0,1,8,0.14431035724210706,0.7307759265681323,0,0,7,9,0.18121821787077985,0.5256617160510951,1,1,3,9,1
1,0,2,2,0.13751302282376499,0.651177584194353,0,1,2,8,0.39939051922111724,0.8277782757235451,0,1,5,6,0
0,1,1,8,0.42591940462810884,0.060338461051122394,1,0,8,6,0.43253817584556675,0.8845699807530728,1,0,9,8,0
0,0,10,4,0.3415221374944316,0.5284534342593755,1,0,9,6,0.8215069414884394,0.022087713083204452,0,1,7,2,1
0,0,8,2,0.16984650393572098,0.8028115237225335,0,0,5,5,0.08122484836473709,0.5725267940647703,0,1,6,8,1
0,0,4,8,0.9401267308053429,0.9731026407563094,1,1,8,5,0.5839733309310141,0.6696610775651859,0,0,4,7,0
0,0,2,10,0.1423592245823403,0.46856154137775063,0,1,2,1,0.6712280699376514,0.9736717684197248,0,1,9,5,0
1,1,1,2,0.33520341178657853,0.2605846444204547,0,1,5,8,0.1646529090654989,0.9637795188352616,1,0,3,1,0
1,1,5,7,0.09405682507349689,0.896597444366195,1,1,6,3,0.572569833015299,0.8082114149474185,1,1,2,2,1
1,0,5,9,0.8675621756959985,0.5555499504693923,1,1,4,3,0.6927479797078065,0.9733633941592007,1,1,8,7,0
0,1,6,4,0.5646072659684832,0.19219829359501128,0,1,4,8,0.25416592078668887,0.5075769570673835,1,1,10,8,1
0,0,4,5,0.16640942265663405,0.36652162443915426,1,0,3,8,0.245486188065819,0.3115653529975292,0,1,9,8,1
0,0,8,4,0.12295596297561062,0.2758480213108283,0,1,6,8,0.2619388415125592,0.3070452329442198,0,1,2,2,0
1,1,4,6,0.12788613236937318,0.42531357397656944,0,0,6,2,0.9408237260987118,0.5341564300417484,0,0,10,7,1
0,0,5,6,0.8811804368098103,0.5834129641037913,1,0,7,6,0.09530423972856428,0.7888490378914036,1,0,6,8,0
1,0,6,3,0.5652679620474309,0.8309442248450598,0,1,3,7,0.5512428481089133,0.9459932824823976,0,0,4,3,1
0,0,3,9,0.6389958163024398,0.6308076662758788,1,1,6,8,0.36936202983480315,0.04451640150602554,0,0,6,8,1
1,1,5,4,0.6825925008053442,0.5496263642061333,0,0,10,6,0.5879063246917672,0.327098931999498,0,0,5,1,1
0,1,4,2,0.45780574395169815,0.6706581575938897,1,0,2,4,0.9869372839604459,0.15167520976102689,1,0,4,4,0
0,0,2,1,0.11119587625880345,0.5591602489622496,0,1,2,4,0.9195428753306426,0.9641239399034642,1,1,8,2,1
1,1,1,1,0.12717541035948676,0.06435518392518758,1,0,3,1,0.0633314432317118,0.5591730621538986,1,1,8,7,1
1,0,2,6,0.13027056221083022,0.5174280855577801,0,1,7,1,0.6783553902489092,0.4443515154191747,0,0,7,2,1
1,0,8,6,0.748468516060397,0.3394633457240215,1,1,7,3,0.670352412857898,0.6849459588634207,1,0,7,5,0
1,0,5,3,0.4618033511053645,0.4591051589836369,1,1,10,7,0.9429816859651832,0.7167238233438321,0,0,9,6,0
1,1,8,8,0.8350176418197649,0.19914816015225922,0,0,2,10,0.5222795888414827,0.2609702203555656,1,1,6,4,0
1,0,4,8,0.24429333909019457,0.3602079907742647,0,0,6,10,0.6419407949570911,0.2315923872508303,1,1,4,5,0
0,0,1,8,0.5221993713040322,0.450600002180352,1,0,6,9,0.576401596495196,0.07997816846610117,0,1,7,9,0
1,1,1,1,0.29870980358551813,0.4951554273808112,0,1,5,6,0.9489343828273276,0.8476947442362202,0,1,4,8,1
1,1,3,9,0.093028880225,0.9834413932734417,1,0,10,1,0.15866037932429156,0.010998523210954958,0,0,1,4,1
1,1,2,9,0.9118981274225528,0.628862970131077,0,0,4,4,0.6043560289355097,0.506670276180762,0,0,8,3,0
1,1,1,1,0.2123390027545019,0.6516491742818873,0,0,2,5,0.7958649066318344,0.6133372468567302,0,0,6,1,1
1,0,5,7,0.09172834291582366,0.9448662742954287,0,0,5,7,0.5702833363288166,0.6109427084288277,1,0,10,1,1
1,1,8,1,0.63808020840897,0.4153551087170736,0,0,9,7,0.37283693452129185,0.7324295853231682,0,0,8,9,1
1,1,5,6,0.47112037973799337,0.19708585116309507,1,0,5,8,0.635013995942543,0.059042942455314606,0,1,1,10,1
1,1,2,4,0.7825950982338779,0.8318789454933335,0,1,8,7,0.45768243103224593,0.24078858372617773,1,1,10,5,1
0,1,9,1,0.831379114393941,0.5597051779966186,1,0,2,10,0.40780227679228065,0.207712630398594,1,0,10,9,0
1,1,10,1,0.9646124217010168,0.02781337318092303,1,0,7,6,0.9252893720810076,0.6311996686810353,0,0,7,7,0
1,0,2,1,0.582824279326958,0.4788982366457193,0,1,4,8,0.3202659317450932,0.8735163874409582,1,0,6,8,0
0,0,6,4,0.3855519767978469,0.057652189374182594,1,0,3,10,0.3712403556471803,0.3188525294813632,0,1,1,6,1
1,0,10,2,0.24143808973633096,0.9051602468518576,0,1,4,7,0.36734308499983426,0.3751817858372384,1,0,7,7,1
1,0,4,2,0.9019637793328515,0.12283562316464602,1,0,2,7,0.0564611626434931,0.8727508270122636,0,1,10,2,0
0,1,5,8,0.8514859754406,0.457065636973627,0,0,3,7,0.7612825917349179,0.5032494857272432,0,1,7,9,1
1,1,3,8,0.3904277568214878,0.7742261781945972,0,1,10,4,0.23439236352274528,0.48842559273381303,1,1,4,2,0
1,0,8,10,0.9315700814889857,0.39786432927458004,1,0,6,7,0.8386322655618076,0.7546682966592038,1,1,7,2,0
0,0,9,10,0.45277065456854926,0.46640267143675684,0,1,3,2,0.555828625030855,0.31561246654058583,0,0,4,2,0
1,0,1,7,0.2444225824535723,0.1348223905893946,0,0,1,10,0.7141265301053822,0.050412746725405744,1,1,5,6,1
1,0,5,6,0.6484465152007007,0.9180387240238607,1,1,7,4,0.8358082249010329,0.9709042360352399,1,0,1,2,1
1,1,6,8,0.8203780697649592,0.08649949654008582,1,1,2,9,0.4162561769988342,0.34209957775269795,0,1,10,9,1
1,0,9,5,0.17454002358435183,0.2956940441349146,0,1,9,9,0.7155203469174142,0.08227574253212733,1,1,9,4,1
1,1,4,3,0.4201278268586829,0.7567046388488966,0,1,5,4,0.7504273548132172,0.177608639005994,0,0,3,8,1
1,0,10,5,0.4345058310668727,0.9315791626000595,0,0,5,3,0.11024421433848797,0.24653329310996464,0,0,4,2,0
1,1,7,4,0.18527999123045624,0.7287080404843231,0,0,6,4,0.5231429234101435,0.6304698493924094,0,1,2,4,0
1,1,6,7,0.6720077194878091,0.30802584277210177,0,1,3,1,0.7515478082708767,0.9897717957887645,0,0,7,10,0
0,0,9,10,0.4950280056469585,0.5034123854656773,0,1,9,10,0.9989503226901967,0.5489551763815715,1,1,1,2,0
0,1,3,9,0.7294217299036108,0.907458455879196,0,0,1,7,0.17312546206093116,0.5465895473443788,1,1,8,3,1
1,0,4,1,0.33473437138368156,0.08743920366305113,1,0,5,4,0.17733390032733254,0.7746523559239759,1,1,8,10,1
0,1,1,2,0.051293309142717014,0.25292274016148586,0,0,7,3,0.3211863654846563,0.036090585582387646,0,0,6,10,1
1,0,2,2,0.44701622037403854,0.32858636122393525,0,1,2,10,0.9963790168200026,0.05282529563972638,0,0,6,2,0
0,1,5,8,0.6081331851531302,0.2065572600919381,1,0,10,7,0.6967573604192762,0.7024129831054036,1,1,5,2,1
1,1,5,8,0.03828838231678522,0.9764201732588789,0,0,9,3,0.07444149981662818,0.5110615984065573,0,0,4,6,1
0,0,2,2,0.4010833444763483,0.7028047018489254,1,1,8,7,0.8485178116593465,0.3026345213197539,1,1,5,10,0
1,0,2,10,0.2793239771731244,0.48425805741402406,0,1,10,5,0.6159119364664871,0.003309903627854771,0,0,4,5,0
1,0,9,6,0.6567937882996536,0.6689312920416192,0,0,6,7,0.15901909716829155,0.3915831793967961,1,0,8,9,0
1,1,1,8,0.23877144312117415,0.32932606751687854,1,1,3,1,0.6575488433847232,0.19904300542415687,1,1,7,10,0
1,1,1,3,0.04404023992071171,0.36852681380900276,0,0,6,6,0.6470347360975754,0.5583999845696047,0,1,6,4,1
0,0,8,5,0.8209925984698724,0.030605495771320768,1,1,1,1,0.4230652128365946,0.10476990586999657,1,0,2,10,1
0,1,1,3,0.0421238438483601,0.2692286437416913,0,1,9,5,0.67733436780731,0.40760298984399623,0,0,2,6,0
0,0,8,1,0.3453263590601313,0.8106342811545872,1,1,2,5,0.6671560018861266,0.08435678892620024,1,1,5,3,1
1,1,3,1,0.13637550662038989,0.39511120731186533,1,0,10,4,0.9234321804776089,0.10387969785218665,0,0,2,3,0
0,1,8,1,0.48691254207099866,0.9291800163653282,0,0,9,5,0.5677893587671259,0.8960533854040338,1,1,1,9,0
1,1,10,1,0.8333186523335245,0.3567255012736139,1,0,4,4,0.9353950623487128,0.8481847838468978,1,1,8,6,1
1,0,6,10,0.16611577538939704,0.406911771726995,1,1,4,5,0.4126594033515395,0.4135117539767531,0,1,6,4,0
0,1,5,5,0.3904676584578771,0.11364709561509367,0,1,1,5,0.16337533783809544,0.3848312333669155,1,0,7,1,0
0,0,5,9,0.3432349967500402,0.8423842254342726,1,1,5,8,0.9003864971221487,0.9280761978164765,0,1,8,9,1
0,0,6,1,0.23553384007462386,0.6557722471114301,0,1,10,1,0.7012421574705625,0.6799255789399044,1,1,3,5,0
0,0,5,8,0.8452473075573689,0.7122435234062954,1,1,3,5,0.01950052872542285,0.48702940043403464,1,1,4,6,1
0,1,9,7,0.875619777802169,0.7829966103180002,1,0,7,10,0.26343836290195743,0.3198861910354952,0,0,8,8,1
1,0,10,6,0.354532776394725,0.4151797391661173,1,1,10,1,0.724942333221541,0.3993172880862613,0,1,8,5,1
1,1,8,9,0.27185288733790747,0.8658291561633203,0,1,9,5,0.3232372286442715,0.6601586860172008,1,1,6,8,1
1,1,8,2,0.2886392323225555,0.15476013341645067,0,0,8,4,0.3853302121534833,0.23763495744678176,0,0,9,9,1
1,1,10,3,0.8885925437950567,0.4396417248304376,0,1,1,10,0.03348904227119398,0.017520214007691548,0,0,7,6,1
0,1,9,4,0.42459504729336295,0.6916575800031168,0,1,6,2,0.08275873856368898,0.5824817687945852,1,0,8,4,0
0,1,3,8,0.5425364149911631,0.757528244351019,0,1,1,7,0.8865253324813775,0.527940614688336,0,0,4,4,1
1,1,7,6,0.38843380924571,0.11770274883035647,0,1,10,6,0.08802711377228856,0.4792594552164451,1,1,1,4,1
1,0,6,2,0.35812404018285615,0.38599091008756536,0,0,1,1,0.25704392321677194,0.8610436302348782,1,0,10,6,1
0,0,8,5,0.5511535201597276,0.7056006808885225,1,1,7,1,0.28604408610565313,0.6723154137962123,0,1,3,4,0
1,1,3,3,0.9217930950900862,0.36561457626167404,0,0,5,5,0.16942784029286728,0.7498188284822191,1,1,9,1,0
1,1,6,8,0.399475608069626,0.08544107894524267,1,0,9,8,0.4807255114949558,0.8460665653618067,1,0,6,6,0
0,0,7,1,0.21120706859338356,0.5085585598995336,1,1,4,1,0.5194559982782321,0.2542679343142471,0,1,1,8,0
0,0,3,9,0.6298160557922486,0.5739102446182065,0,1,10,5,0.9959571813315747,0.35436356022594884,1,0,9,5,0
1,1,2,7,0.21340426686015934,0.023542429755982308,1,0,2,2,0.009724999147589064,0.793616383998761,1,0,8,8,1
0,1,6,10,0.9925849372005406,0.3662971804378695,0,0,9,2,0.24072875016599138,0.5021391476611109,0,0,6,10,1
1,0,7,8,0.8844530041127868,0.2883366558261783,1,1,6,4,0.9122190877444727,0.7708026610972397,1,0,7,4,1
0,1,6,10,0.28278700505552157,0.8087339802964957,0,1,5,4,0.8828162060009048,0.1095429434973092,1,1,1,1,0
1,1,9,9,0.7513507240876354,0.2531105988028457,0,0,2,9,0.26861229169338974,0.4872769132966265,0,0,3,10,0
1,0,2,7,0.8843209859336966,0.3109899118436096,0,1,9,5,0.43430721619846835,0.7277390949463612,1,1,7,2,1
1,0,1,6,0.9412738822349205,0.7814149559061253,1,0,1,6,0.39089512775205126,0.5364592412446676,1,0,8,5,1
0,1,7,8,0.36091836135978617,0.5421938914114945,0,1,9,8,0.4652108475933664,0.6301274718741089,1,0,5,7,0
1,0,7,5,0.9613760678965482,0.648594118878732,1,1,10,5,0.16062580910264823,0.6563655792590328,0,0,9,3,1
0,0,6,8,0.14546005877011592,0.7715783556261883,1,0,9,1,0.9654807844829463,0.6833670067386896,1,0,6,10,1
0,1,4,3,0.22521020382260404,0.5357438870580369,0,1,6,5,0.6990693739448517,0.383042805051637,0,1,7,7,1
1,1,4,3,0.010950654824697259,0.6954110090948058,1,1,2,8,0.03205940428057241,0.8922203505153059,1,0,4,10,1
1,0,10,6,0.2608222267808332,0.6604649388321938,1,0,5,7,0.9678394133825595,0.8257486191060781,1,0,5,1,0
1,0,9,1,0.6625587961143858,0.13821808721599294,1,0,1,8,0.8345132691580016,0.9842373780705396,0,0,2,9,0
0,1,4,8,0.4808119336964778,0.2574523733042132,1,0,5,10,0.6750100547508323,0.6778466558087937,1,1,1,1,1
1,0,7,10,0.44602142629911135,0.2727409037787576,1,0,1,4,0.03974632417993751,0.578555281189299,1,0,7,5,1
0,1,8,3,0.8555867157609316,0.11497438771561985,0,0,5,5,0.4628541559622916,0.6145707497307031,0,0,8,4,1
0,1,6,1,0.5565517479513272,0.8517910540125783,0,1,10,8,0.06680999568112744,0.344962316273989,0,0,1,9,1
1,0,8,6,0.8868604116867208,0.9730797248577936,1,1,10,3,0.9158024254367396,0.49987563375006727,1,0,3,8,0
0,1,5,5,0.20251419182616126,0.7554492811360769,1,1,8,6,0.056954519177589646,0.6124997533130967,0,0,9,6,1
1,1,2,8,0.7566041336821121,0.21734995560268944,1,0,9,7,0.8330700380549806,0.04313515307973037,0,0,5,8,0
1,1,5,1,0.6890038990377456,0.8854950162739241,0,1,7,2,0.5139498594234564,0.9985505803223509,1,0,3,10,0
0,0,2,5,0.4968634832765608,0.40655268093081454,0,0,2,2,0.16382140407234458,0.9694890485868887,1,0,5,2,1
1,0,3,8,0.7434744007278673,0.8609905472142723,1,0,2,9,0.8613439697598642,0.9559580106994073,1,1,10,4,0
0,0,8,6,0.42750927540570105,0.8039530641797064,0,1,10,9,0.9069969689500493,0.9425638963178788,1,0,6,9,0
0,1,5,7,0.2704883759029538,0.7057712113344001,0,0,3,1,0.5640514571118306,0.8671982141097497,1,1,6,8,0
1,1,6,1,0.7157007467092317,0.32105942343031724,1,0,9,1,0.4579818597093932,0.2016481007682316,0,0,2,5,0
0,0,6,6,0.07894859473441806,0.5441146854283554,1,1,6,7,0.413814906047157,0.02227304006500974,0,0,3,1,1
0,1,5,9,0.8189361499432668,0.13885331484449814,1,1,5,5,0.9429588875501338,0.7541918773427599,0,0,3,3,0
0,1,1,1,0.8653623437258866,0.3868498191999008,1,1,2,7,0.5334287485501974,0.5189119740474147,0,1,4,7,0
1,1,6,4,0.41503068202204474,0.1012135370443592,0,1,1,8,0.030117746164367576,0.11174985551725847,0,0,6,6,1
0,0,10,8,0.5772156400816748,0.13780535082178846,1,1,9,7,0.8788336377605914,0.7727871610262563,1,0,1,1,1
1,1,9,7,0.7015924446393537,0.4449336587522499,1,0,6,6,0.19220926778818703,0.7676587735100683,1,1,7,2,1
1,0,4,5,0.18290579850543098,0.20716599399786118,1,1,10,9,0.08277045508894476,0.033758791507007335,1,1,8,7,0
1,0,10,7,0.0675212111222161,0.05315937937064896,1,1,1,8,0.5314991877280136,0.7887382371263684,0,1,7,5,1
1,1,1,7,0.8117186522965703,0.4156742497307726,1,1,8,1,0.3330786572737071,0.3380886180907683,0,0,4,10,0
0,1,10,2,0.12975757159996915,0.2930873227980204,1,0,1,4,0.176504109928299,0.7217880523386804,0,0,3,1,1
0,1,8,8,0.4329018240494994,0.7172546638343041,0,1,3,6,0.3070019147076454,0.9453106860148907,1,1,9,4,0
1,1,7,2,0.2642958823219864,0.6015085253073417,1,0,9,10,0.3907578189411528,0.70456160053812,0,1,4,8,1
0,1,2,10,0.6966166312957562,0.2601977098058047,0,0,6,2,0.7280771297101437,0.021557852234758368,1,1,4,5,1
1,1,5,2,0.15313228818615054,0.5689178523913011,1,0,2,5,0.8315840362233127,0.7590328153659375,0,1,8,10,0
0,1,9,8,0.6383349595186858,0.21235978262282906,0,0,2,5,0.5549870904112706,0.33627082404976627,1,0,1,8,1
0,1,3,6,0.43079705646340616,0.8812377593645729,0,0,6,5,0.9304181993590583,0.105937264397443,1,0,10,9,0
